name,category,lat,lon
Performance Dynamics,fitness_centre,53.2796384,-6.2194475
Urban Fitness,fitness_centre,53.2852753,-6.119693
WS Burgers & Wings Monkstown,restaurant,53.2865088,-6.1455802
Victory Fitness,fitness_centre,53.2867482,-6.1454962
Next Generation MMA,fitness_centre,53.2865215,-6.1460852
Warriors Thai Boxing Gym,fitness_centre,53.2863363,-6.1560532
The Lab Performance Nutrition,fitness_centre,53.2861652,-6.1555718
Damian Darker Personal Training,fitness_centre,53.2861673,-6.1552773
Stronger Group Personal Training,fitness_centre,53.2811889,-6.121452
Lifted Gym,fitness_centre,53.2885248,-6.1628367
Underground Fitness,fitness_centre,53.2828812,-6.1529756
HIIT fitness,fitness_centre,53.2827282,-6.1528033
Elev8 Health & Fitness,fitness_centre,53.2783941,-6.1610944
CrossFit,fitness_centre,53.2976228,-6.1778488
Definitive Fitness,fitness_centre,53.2976031,-6.177866
Shape Up Ladies Only,fitness_centre,53.2946969,-6.1800674
Talbot Fit,fitness_centre,53.2953048,-6.2025915
UN1T Gym,fitness_centre,53.2886305,-6.2003154
FLYEfit Stillorgan,fitness_centre,53.2881145,-6.1982642
FLYEfit Dundrum,fitness_centre,53.2889498,-6.2425334
Headon Boxing Academy Churchtown,fitness_centre,53.2913211,-6.2585856
Movement Fitness,fitness_centre,53.3399353,-6.2147049
New Element Fitness,fitness_centre,53.3115411,-6.2481856
Gym Plus Ballsbridge,fitness_centre,53.3313651,-6.2314596
Bank of Ireland,atm,53.3481347,-6.2592187
Aurial Yoga,fitness_centre,53.3322822,-6.215207
Yoga Yard,fitness_centre,53.3401312,-6.2225267
Mandela Yoga Dublin,fitness_centre,53.3344767,-6.2415444
Ashtanga Yoga,fitness_centre,53.3329301,-6.2419535
Ashtanga Yoga,fitness_centre,53.3372067,-6.2506385
UniYoga Dublin,fitness_centre,53.3378149,-6.2513803
Spartan Boxing Fitness,fitness_centre,53.3357909,-6.2470426
FLYEfit Fitness Baggot Street,fitness_centre,53.3379306,-6.2517749
The Pat Henry Fitness Centre,fitness_centre,53.3366289,-6.2525208
The Movement Hub,fitness_centre,53.3356268,-6.2475986
Six Hour Fitness,fitness_centre,53.3345674,-6.2517451
FFS Gym Leeson St,fitness_centre,53.332867,-6.2538991
Power Gym Harcourt St,fitness_centre,53.3352172,-6.2635213
Icon Health Club,fitness_centre,53.3365223,-6.2656558
Bextreme Fitness,fitness_centre,53.3388135,-6.2446804
The Hideout Fitness Hub,fitness_centre,53.3853935,-6.4685335
ProFitness Gym,fitness_centre,53.2959496,-6.2603327
Educogym Blackrock,fitness_centre,53.302263,-6.1781792
Ffs Gym,fitness_centre,53.2881827,-6.2438649
The Movement Studio,fitness_centre,53.3102414,-6.284371
Unit 1 Training Facility,fitness_centre,53.3090616,-6.2845618
Fustion Fitness,fitness_centre,53.3150672,-6.3008977
CrossFit,fitness_centre,53.3152289,-6.2987114
ProFitness Gym,fitness_centre,53.2785554,-6.3160384
Allover Fitness,fitness_centre,53.2809661,-6.2746444
FLYEFIT tallaght,sports_centre,53.2878829,-6.377006
Rocky Fitness,fitness_centre,53.3138353,-6.3358815
DD Fitness,fitness_centre,53.3129039,-6.336946
District One Gym Walkinstown,fitness_centre,53.3165595,-6.3315547
GFT Gym,fitness_centre,53.271728,-6.3667805
Clare Lloyd Yoga,fitness_centre,53.2846219,-6.4626624
Champions Gym,fitness_centre,53.3225691,-6.3379451
FLYEfit Crumlin,fitness_centre,53.3162945,-6.3185742
The Workroom Gym,fitness_centre,53.276244,-6.3401816
Ironhouse Gym Clondalkin,fitness_centre,53.3085528,-6.4049776
Performance 24 Gym,fitness_centre,53.2880568,-6.4032481
énergie Fitness,fitness_centre,53.2829788,-6.4218172
Vault Health Club Tallaght,fitness_centre,53.2863625,-6.3757753
CFC Performance Training,fitness_centre,53.3047017,-6.4290315
Colosseum Gym,fitness_centre,53.3337501,-6.3480448
Unit 5 Strenght & Fitness,fitness_centre,53.3300801,-6.3461038
ABS Solution Fitness,fitness_centre,53.336424,-6.3490517
Crookes Nutrition & Fitness Rathcoole,fitness_centre,53.2846428,-6.4624213
Good Vibes Fitness,fitness_centre,53.2825004,-6.4679009
Anytime Fitness,fitness_centre,53.3243348,-6.3956521
Broomhill Fitness,fitness_centre,53.2971646,-6.3615719
Back2Basics Gym,fitness_centre,53.2968369,-6.3630837
The Altitude Zone,fitness_centre,53.2958639,-6.371017
Strenght & Conditioning Coaches HQ,fitness_centre,53.2961807,-6.3705855
Platinium Performance Gym,fitness_centre,53.3148471,-6.3430275
Ultimate Fitness Gym D12,fitness_centre,53.3166523,-6.3380358
Gymless,fitness_centre,53.3154185,-6.3500965
énergie Fitness,fitness_centre,53.3253103,-6.3301007
D12 Fitness,fitness_centre,53.3245715,-6.3372214
Perpetua Gym,fitness_centre,53.3314213,-6.2650816
South Dublin Strength & Conditioning,fitness_centre,53.3280003,-6.2788823
G Force Fitness,fitness_centre,53.3352087,-6.3179978
Revolution Fitness Churchtown,fitness_centre,53.2915056,-6.258557
Hiit House,fitness_centre,53.2932079,-6.3241204
énergie Fitness,fitness_centre,53.3386292,-6.2802819
St James Gate Health & Fitness Club,fitness_centre,53.3441142,-6.2851607
High Performance Training Centre,fitness_centre,53.2936142,-6.3238785
Body Design Fitness,fitness_centre,53.2932557,-6.3239436
Markievicz Leisure Centre,fitness_centre,53.3460416,-6.2542357
Flyefit,fitness_centre,53.3488238,-6.2480841
TNDO Fitness,fitness_centre,53.356645,-6.2423861
CTD7 Cross Training,fitness_centre,53.3552917,-6.241849
FightR,sports_centre,53.3563491,-6.2429357
F45 Training IFSC,fitness_centre,53.3528429,-6.2483964
KoCoon Fitness,fitness_centre,53.353327,-6.228708
D8 Fitness,fitness_centre,53.358183,-6.2485388
Feel Fit,fitness_centre,53.3558299,-6.2337791
Element Health Fitness Performance,fitness_centre,53.3635021,-6.2196513
Pilates Centre,fitness_centre,53.363859,-6.2195208
The Edge Gym,fitness_centre,53.3631804,-6.1782786
Crossfit Santry,fitness_centre,53.3949121,-6.2498405
Compound Martial Arts,sports_centre,53.3858168,-6.2138217
FBT GYM,fitness_centre,53.393843,-6.196203
Gravity Fitness,fitness_centre,53.3796775,-6.1896192
FUSE Gym,fitness_centre,53.3850213,-6.2136905
Lidl,supermarket,53.3853176,-6.2138907
Mind Over Matter Gym,fitness_centre,53.3974542,-6.190291
Fun Intense Training-FIT,fitness_centre,53.3978225,-6.1946263
ABS Gym Charlestown,fitness_centre,53.3969074,-6.2973064
KDF Strenght,fitness_centre,53.3965707,-6.297732
F45 Charlestown,fitness_centre,53.4045847,-6.3039964
Brentwood Coffee,cafe,53.3474577,-6.2745867
Hello Charlie,cafe,53.3480052,-6.2292312
,atm,53.3483804,-6.2591433
Little Pyg,restaurant,53.3422104,-6.2619901
Supermac's,fast_food,53.4266065,-6.2409433
SuperSubs,fast_food,53.4265634,-6.2408143
Papa John's,fast_food,53.4265746,-6.2408483
Burger King,fast_food,53.4254198,-6.2404333
Starbucks,cafe,53.4251644,-6.2401062
Bewley's,cafe,53.4265873,-6.2406436
Café Bar,cafe,53.4235389,-6.2435025
Westside Gym,fitness_centre,53.3893997,-6.3938693
Fyre Gym,fitness_centre,53.384681,-6.4014804
FLYEfit,fitness_centre,53.3839597,-6.4022098
F45 Granegorman,fitness_centre,53.3512011,-6.2795397
Fuse gym Smithfield,fitness_centre,53.3485034,-6.2818169
Mirella Fitness,fitness_centre,53.3535378,-6.2886439
Smithfield Boxing Club,fitness_centre,53.3551307,-6.2895589
CrossFit,fitness_centre,53.3474536,-6.282069
Lift Training Studios,fitness_centre,53.3469128,-6.2811079
Hercules Club,fitness_centre,53.3509995,-6.2719594
FLYEfit Jervis Street,fitness_centre,53.3476876,-6.266045
Better Body Gym,fitness_centre,53.3613159,-6.2724564
Asylum Gym,fitness_centre,53.3752337,-6.2939103
Space Gym At 8th Lock,fitness_centre,53.375083,-6.308122
The Box Dublin,fitness_centre,53.3750691,-6.2936006
Active Plus,fitness_centre,53.3632394,-6.2583603
Royal Canal Park Gym,fitness_centre,53.3768523,-6.3122287
Revolution Fitness Cabra Ashtown,fitness_centre,53.3758478,-6.3063997
GD Fitness,fitness_centre,53.3753315,-6.3060212
Block 9 Health Fitness,fitness_centre,53.404767,-6.1805023
Ignite Health Fitness,fitness_centre,53.3901426,-6.154629
Unique Fitness,fitness_centre,53.3885683,-6.1674172
Bayside Fitness,fitness_centre,53.3883166,-6.1407635
BTeam Fitness,fitness_centre,53.4262528,-6.1763104
Excape Portmarnock,fitness_centre,53.4141085,-6.165362
Diamond Fitness,fitness_centre,53.427628,-6.1290663
Platinium Gyms,fitness_centre,53.4432869,-6.126778
Performance Therapy Ireland,fitness_centre,53.4262466,-6.1716257
,cafe,53.3407268,-6.2519123
Yogahub Camden,fitness_centre,53.3347178,-6.2645762
Third Space Pilates,fitness_centre,53.3286538,-6.2650814
The Pilates Hub,fitness_centre,53.2974456,-6.285551
Butterfly Yoga & Pilates,fitness_centre,53.2740058,-6.3435107
Pilates Perforamance Ireland,fitness_centre,53.2770515,-6.2650235
Zen Movement,fitness_centre,53.2757898,-6.3531547
Sway Pilates,fitness_centre,53.26873,-6.2435775
Butterfly Yoga & Pilates,fitness_centre,53.2765346,-6.2866376
Arlene Ryan Pilates,fitness_centre,53.2763025,-6.2436394
Real Bodies Pilates Rathfarnham,fitness_centre,53.3004627,-6.2765818
The Pilates Room,fitness_centre,53.278928,-6.3671503
Danu Yoga Centre,fitness_centre,53.2746016,-6.2563977
Fire Flow Yoga Tallaght,fitness_centre,53.2952176,-6.3486418
Yaz Yoga,fitness_centre,53.2605814,-6.2206138
Butterfly Yoga & Pilates Knocklyon,fitness_centre,53.283587,-6.3171474
Mama Pilates Hub,fitness_centre,53.263921,-6.2289982
Pilates @ Six,fitness_centre,53.2928846,-6.2291721
Tammi O’Flynn Pliates,fitness_centre,53.2815637,-6.1150538
Sally Dunne Yoga,fitness_centre,53.2818288,-6.1258603
Tangled Yoga,fitness_centre,53.2903703,-6.1309698
Stillorgan Yoga,fitness_centre,53.2901393,-6.1946168
Platinum Pilates Stillorgan,fitness_centre,53.2888605,-6.2057692
Purely Yoga,fitness_centre,53.2436086,-6.2004674
Yoga Lab Dublin,fitness_centre,53.277427,-6.2132158
Sinead Power Pliates,fitness_centre,53.2965031,-6.2105286
Purely Yoga,fitness_centre,53.3013425,-6.1750228
Inner Light Yoga & Pilates,fitness_centre,53.3000697,-6.1744013
YogaVeda Living,fitness_centre,53.3015506,-6.1773322
In Balance Pilates,fitness_centre,53.2545482,-6.1834187
Yoga & Pilates,fitness_centre,53.2801027,-6.1576881
Yogahub Blackrock,fitness_centre,53.3009066,-6.1811787
Moon Yoga,fitness_centre,53.2877424,-6.1781045
AC Pilates,fitness_centre,53.2745462,-6.1733717
Essence Of Yoga,fitness_centre,53.2936698,-6.136654
Respose Yoga Studio,fitness_centre,53.2828131,-6.1525848
The Elbow Room,fitness_centre,53.3527917,-6.284916
Yogahub Smithfield,fitness_centre,53.3506418,-6.2802811
Form School,fitness_centre,53.3394357,-6.2435947
UC Fit,fitness_centre,53.3498791,-6.468305
Simple Strength Leixlip,fitness_centre,53.3636133,-6.4983212
Anatomy Pilates,fitness_centre,53.3621551,-6.2161256
Real Bodies Pilates,fitness_centre,53.3785672,-6.2688551
Active Form Pilates,fitness_centre,53.3679959,-6.2488343
Lemon Tree Yoga Studio,fitness_centre,53.3706388,-6.2067772
Elements Yoga & Pilates,fitness_centre,53.3401461,-6.3245274
Pilates With Mary Dublin 7,fitness_centre,53.3594025,-6.2934228
Progressive Pilates Academy,fitness_centre,53.3564717,-6.2859111
Yoga Dublin Docklands,fitness_centre,53.3452921,-6.2409304
Yoga With Nessa,fitness_centre,53.3639076,-6.2030262
OM Yoga Dublin 7,fitness_centre,53.3616147,-6.3072869
Connect Health & Fitness,fitness_centre,53.4439448,-6.2199442
Yoga With Melissa,fitness_centre,53.3950313,-6.1333467
Love The Place Your In Yoga,fitness_centre,53.3994322,-6.1276287
To Move Freely,fitness_centre,53.3934222,-6.1238882
Pilates @ Collins Avenue,fitness_centre,53.3774834,-6.2246423
Core Healthy,fitness_centre,53.3729746,-6.0940526
The Yoga Lounge,fitness_centre,53.3799332,-6.1769071
Raheny GAA Club,sports_centre,53.3785779,-6.1785542
Stretch It Yoga,fitness_centre,53.38739,-6.1049054
Violent Sky Community,fitness_centre,53.4440609,-6.2183721
Pure Pilates,fitness_centre,53.3788616,-6.1797641
Yoga4all,fitness_centre,53.4436933,-6.2174135
Hot Yoga Dublin,fitness_centre,53.4052912,-6.179448
Pilates Dublin,fitness_centre,53.4056094,-6.1792659
Lúnasa Yoga,fitness_centre,53.3876731,-6.2979527
Dyoga,fitness_centre,53.3970323,-6.2860278
CrossFit,fitness_centre,53.3632929,-6.4814171
Leixlip Boxing Academy,fitness_centre,53.3640734,-6.4831566
Totalbodytec,fitness_centre,53.3667887,-6.4862114
EXCAPE Leixlip,fitness_centre,53.374923,-6.4814543
River Cafe,cafe,53.3585899,-6.4482488
FLYEfit Liffey Valley,fitness_centre,53.3541667,-6.4026756
Resiliance Studios,fitness_centre,53.336355,-6.4638196
Club Vitae,fitness_centre,53.3548936,-6.4025379
D-Top Fitness Clondalkin,fitness_centre,53.3376899,-6.4018226
Yoga Croi Ballyowen Centre,fitness_centre,53.3487241,-6.4231597
Pure Health,fitness_centre,53.3837702,-6.4016755
Endeavour Gym,fitness_centre,53.3455451,-6.4112108
Barefoot Yoga Studio,fitness_centre,53.362485,-6.4424161
Bikram Yoga D15,fitness_centre,53.3833674,-6.4009823
Yogahub Castleknock,sports_centre,53.3841652,-6.3642894
Brian Guy Fitness,fitness_centre,53.3505553,-6.4009317
Yoga Salsa With Didi,fitness_centre,53.3859409,-6.4092352
Supreme Altitude & Fitness Centre,fitness_centre,53.2044901,-6.1019687
Empowered Mama Yoga,fitness_centre,53.2054018,-6.1171834
Macha Yoga,fitness_centre,53.204037,-6.1033174
Yoga By Caron,fitness_centre,53.2012892,-6.1120204
FUSE Gym Bray,fitness_centre,53.2045865,-6.1088153
Fitns Connect Ltd,fitness_centre,53.2013272,-6.1274871
NXTGEN Performace Bray,fitness_centre,53.2078321,-6.1144086
Tough Glove Boxing,fitness_centre,53.2056726,-6.1103899
F45 Training,fitness_centre,53.2056938,-6.111796
Dark Horse Strenght & Performance,fitness_centre,53.2032956,-6.1090016
BikeRowSki,fitness_centre,53.2054352,-6.117128
Brother Bean,cafe,53.2875216,-6.1772253
Dunboyne Library,library,53.4164896,-6.4719983
Frank and Honest,cafe,53.4216954,-6.4749045
Grill Mara,restaurant,53.4206923,-6.4758142
The Crusty Corner,bakery,53.4205193,-6.4758618
,pub,53.348369,-6.2777866
Bear Market Coffee - Sandyford,cafe,53.2790705,-6.2119176
Vantage Marino Gym,fitness_centre,53.3709012,-6.2388083
Breathe & Core,fitness_centre,53.4202587,-6.4768704
CD Fitness,fitness_centre,53.4120803,-6.444921
Core Control Pilates,fitness_centre,53.4101725,-6.4731078
Dunboyne Gym,fitness_centre,53.4186945,-6.4737873
September,restaurant,53.3019319,-6.1776344
PTSB,bank,53.2882012,-6.2003579
Tilly's coffee & treats,cafe,53.2229577,-6.1177551
Indian Zaika,restaurant,53.3575405,-6.2890556
Bel Cibo,restaurant,53.2903196,-6.4206647
JAF fish & chips,fast_food,53.3469597,-6.2634369
Camile Sutton Cross,restaurant,53.3896057,-6.1096003
Lemon & Duke,bar,53.3415562,-6.2591307
BELFRY & Co Cafe,restaurant,53.3379978,-6.4698562
ABC Gym LUCAN @The Crossings Adamstown,fitness_centre,53.3380666,-6.4703989
Mad Brothers at the Deaf Village Café,cafe,53.3640782,-6.3008944
Inspire Fitness Centre,fitness_centre,53.3640498,-6.3010989
,atm,53.3381399,-6.2529927
Kanafeh Kingz,restaurant,53.2956627,-6.3520643
Tuckk Inn,restaurant,53.2956113,-6.3521087
Tesco Express,convenience,53.3381577,-6.2764196
The Gate Clock,bar,53.4263366,-6.2455787
,cafe,53.3990624,-6.1268877
Star Coffee,cafe,53.3368878,-6.2488089
T. Humphrey’s,pub,53.3241037,-6.2522877
Smyth’s,pub,53.324124,-6.252349
Tesco Express,convenience,53.293677,-6.3842526
Macari,fast_food,53.3390845,-6.3213019
Cock and Bull,restaurant,53.2870532,-6.3756332
,fast_food,53.2870769,-6.3755042
India Bhavan,restaurant,53.2859091,-6.3760916
The Mint,bar,53.3455137,-6.2582922
Nawab,restaurant,53.3831897,-6.3994275
Darbar,restaurant,53.3832796,-6.3983163
Mehfil,restaurant,53.3833129,-6.4009717
Dungeon Bar,bar,53.2692813,-6.112998
Point A Hotel Bar,bar,53.3517334,-6.2627375
Eathos three,restaurant,53.3365463,-6.2482664
O Briens,cafe,53.4216671,-6.4747498
Circle K,convenience,53.4201787,-6.4765229
Bojon Spices,restaurant,53.4196666,-6.4764749
Coffee Run,cafe,53.4037192,-6.2641523
Apache Pizza,fast_food,53.3139973,-6.391747
Khan's Balti House,fast_food,53.3140893,-6.3919136
Hong Hop,restaurant,53.3141254,-6.3919615
Pandini's,restaurant,53.3143216,-6.3921932
Subway,fast_food,53.276429,-6.2089112
Zambrero,fast_food,53.2771721,-6.2167167
Subway,fast_food,53.3483447,-6.4063954
Zambrero,fast_food,53.3483455,-6.4062981
Costa,cafe,53.3241757,-6.3962224
Tuhills,convenience,53.3242335,-6.3963415
The Natural Bakery,bakery,53.3247936,-6.396206
,atm,53.3248101,-6.39613
Dunnes Stores Cafe,cafe,53.3248903,-6.396067
,atm,53.324116,-6.3960614
,fast_food,53.3249123,-6.3935802
Giulio's,fast_food,53.3260305,-6.3948867
Nimra Asian Foods,convenience,53.3261866,-6.3948558
Domino's,fast_food,53.3212991,-6.3948359
Shakira Indian Takeaway,fast_food,53.3212417,-6.3948241
China Inn,fast_food,53.321128,-6.3947897
,atm,53.3204508,-6.3951941
The Fallow Kitchen & Bar,bar,53.4252151,-6.2405916
Baily Bites at Kish,cafe,53.3915892,-6.0703654
Subway,fast_food,53.3401955,-6.2605212
Captain Americas,restaurant,53.3404665,-6.2606181
,fitness_centre,53.3424229,-6.2397949
Starry Night,fast_food,53.3428933,-6.241358
,atm,53.3433046,-6.2441775
US Bank,bank,53.3468557,-6.2496094
Biang Biang,restaurant,53.3482462,-6.2698241
,atm,53.3233141,-6.2653733
Aobaba,restaurant,53.3487877,-6.2688113
Mroz Polish Supermarket,supermarket,53.3513489,-6.2633597
Uno Pizza,restaurant,53.3265274,-6.2651012
Cooper’s Corner,pub,53.342514,-6.2966716
Centra,convenience,53.3883216,-6.1402503
Eaststore,convenience,53.4052936,-6.2595272
Your Spice,convenience,53.4051378,-6.2596109
The Kitchen,restaurant,53.40097,-6.2637457
E.M. Fitness,fitness_centre,53.3966602,-6.2450525
Hyde,bar,53.3415541,-6.2593326
Proper Fresh,cafe,53.3406704,-6.286641
Tesco Express,convenience,53.3414798,-6.2878077
Papa John's,fast_food,53.4125432,-6.21704
Sandycove Store & Yard,restaurant,53.2859197,-6.1162798
the ribs - Gaucho BBQ,restaurant,53.3469615,-6.2654094
Dua Pizza,restaurant,53.3571228,-6.2644466
Poulet Bonne Femme,cafe,53.2899134,-6.1303268
Saravanaa Bhavan,fast_food,53.2861382,-6.376203
,restaurant,53.2881885,-6.3701018
Champlain College Dublin,university,53.3331038,-6.2541389
3fe,cafe,53.3608721,-6.2721889
Fired Up,fast_food,53.2685449,-6.1670909
Centra,convenience,53.3875386,-6.4404162
The Grafton Cafe,cafe,53.3875581,-6.4408743
Veda,restaurant,53.2610928,-6.1500733
Moreish Pizza,restaurant,53.2614885,-6.151523
,atm,53.3888346,-6.0737929
Spar,convenience,53.2868313,-6.1221857
,atm,53.3821175,-6.2660991
,atm,53.3888285,-6.2567516
French Revolution,cafe,53.2864768,-6.2413341
Burger King,fast_food,53.2902746,-6.2664108
Subway,fast_food,53.2896717,-6.2672799
Copper + Straw,cafe,53.3465426,-6.2601429
Pret A Manger,fast_food,53.4282488,-6.2454878
Oxmantown,cafe,53.3491405,-6.2776658
The Morris Bar,pub,53.3507243,-6.2553477
Happy Out Bakery,cafe,53.2893952,-6.1298318
Sushie,restaurant,53.3452108,-6.2630012
Only,fast_food,53.345857,-6.2628542
Taste Pick,fast_food,53.3456614,-6.262761
Andhra Bhavan,restaurant,53.3478395,-6.2640051
Apache Pizza,fast_food,53.3473551,-6.2605744
Tutto Aposto,fast_food,53.3475444,-6.2633925
Mr. Yummy,fast_food,53.3500737,-6.2580195
Zing,restaurant,53.3499911,-6.2583013
Pocha,restaurant,53.3502086,-6.258381
Chaska,restaurant,53.3501478,-6.2577011
Hannah BBQ,fast_food,53.3507745,-6.2550153
O'Briens,cafe,53.3193681,-6.2920145
David Takeaway,fast_food,53.3525303,-6.249343
The Leopardstown Inn,pub,53.2793169,-6.1969315
Spar,convenience,53.2795472,-6.1965917
Applegreen,convenience,53.252594,-6.1238366
Dash,cafe,53.3312345,-6.4126415
,atm,53.3893979,-6.2002366
,atm,53.2667779,-6.160876
Moniker/Coffee Co.,cafe,53.3274091,-6.3056076
Fire 17,cafe,53.393759,-6.1962816
Half & Half,restaurant,53.3830615,-6.4012557
Falafel,restaurant,53.3830588,-6.4013293
Treo Coffee Co,cafe,53.2575634,-6.2250568
Siam,restaurant,53.3226536,-6.2649299
Apache Pizza,fast_food,53.3584879,-6.4489025
EBS,bank,53.3587256,-6.4472961
Zero Zero Pizza - Kimmage,restaurant,53.3196094,-6.2910603
Le Petite Renard,bar,53.3196604,-6.2911567
Tesco Express,convenience,53.3458311,-6.2512517
Number One Food Market,supermarket,53.2929466,-6.1340902
Artybaker,cafe,53.3197397,-6.2901877
Thali,restaurant,53.3215769,-6.2662769
Burger Boy,fast_food,53.2051362,-6.1007264
Quinn's,pub,53.3635433,-6.258056
,convenience,53.3490703,-6.2610111
,cafe,53.3539173,-6.2734604
Drizzle Café,cafe,53.3342656,-6.31957
Castello Asian Cuisine,fast_food,53.3241142,-6.3261858
Your Shop The Abbey,convenience,53.3241469,-6.3260483
Vincenzo's Take Away,fast_food,53.3241815,-6.3258075
Pizza Max,fast_food,53.3244673,-6.3237308
Luckies,fast_food,53.3244573,-6.3238292
Desa.ie Asian Products,convenience,53.3273554,-6.3053884
The Saucy Cow,restaurant,53.3443889,-6.2668479
Kings Boat,fast_food,53.2883261,-6.3573659
Daybreak,convenience,53.2942645,-6.354996
Hyderabadi Kitchen,restaurant,53.3328379,-6.2647272
,college,53.3516556,-6.2590361
Camille,restaurant,53.3210808,-6.3313014
Thindi,restaurant,53.3211267,-6.3312737
Regent Palace,fast_food,53.321175,-6.3312493
Square Dish,restaurant,53.3391104,-6.2568438
Crispy Crust Woodfire,fast_food,53.3563333,-6.4494655
Carved,fast_food,53.3307914,-6.2321101
Per Se,restaurant,53.2793893,-6.3124076
Aberdeen,fast_food,53.385854,-6.2663926
Bua,cafe,53.3750994,-6.2649371
Kaldi's,cafe,53.3073513,-6.1968012
